mid,userid,message,ts_created,poiid,lon,lat,uid,name,tag1,tag2,tag3,tag4,tag5,最高气温,最低气温,天气,风向,sentiment,intensity,emotion_type,tag5
4.97E+15,2721997457,总有些生命 为治愈你而来??☆??,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,9,愉悦,亲子休闲娱乐类景区
4.97E+15,2779357267,红山动物园没有小猪 我去做快乐小猪,2023/11/19,B2094252D46FA1FD4093,118.7968166,32.09368044,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,7,愉悦,亲子休闲娱乐类景区
4.97E+15,1750604957,众猩云集[憧憬],2023/11/19,B2094253D76AA3F54898,118.8001681,32.09138949,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,7,愉悦,亲子休闲娱乐类景区
4.97E+15,2943778610,我们相聚在南京是为了庆祝naomi公主的生日哈哈哈[你好],2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,8,愉悦,亲子休闲娱乐类景区
4.97E+15,1687643411,配音演员赵毅@阿空-毅 替你看熊猫！,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,6,愉悦,亲子休闲娱乐类景区
4.97E+15,7218585485,[色],2023/11/19,B2094251D164AAFE419B,118.7947286,32.09587955,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,9,愉悦,亲子休闲娱乐类景区
4.97E+15,3761997175,拒绝动物表演但动物主动表演？ （卡皮吧啦卡皮吧啦….,2023/11/19,B2094252D46FA1FD4093,118.7968166,32.09368044,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,负面,6,失望,亲子休闲娱乐类景区
4.97E+15,2206645511,看见整张脸真的太不容易了[二哈],2023/11/19,B2094253D76AA3F54898,118.8001681,32.09138949,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,6,愉悦,亲子休闲娱乐类景区
4.97E+15,1750604957,活泼好动的小能们[亲亲],2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,7,愉悦,亲子休闲娱乐类景区
4.97E+15,3303727905,昨日份动物世界[打call],2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,7,愉悦,亲子休闲娱乐类景区
4.97E+15,5252908674,来红山动物园的第三趟 我闭着眼都快认路了,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,中性,3,无情绪,亲子休闲娱乐类景区
4.97E+15,6296248921,好可爱的小熊猫！,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,9,愉悦,亲子休闲娱乐类景区
4.97E+15,3941398964,逛动物园和红杉林都是件正经事！,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,8,愉悦,亲子休闲娱乐类景区
4.97E+15,6391177478,zooooo,2023/11/19,B2094252D46FA1FD4093,118.7968166,32.09368044,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,中性,0,无情绪,亲子休闲娱乐类景区
4.97E+15,1902443794,no working today [爱慕],2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,7,愉悦,亲子休闲娱乐类景区
4.97E+15,1972731313,保安大叔说:这是华东第一美熊——九九[嘻嘻],2023/11/19,B2094252D46FA1FD4093,118.7968166,32.09368044,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,7,愉悦,亲子休闲娱乐类景区
4.97E+15,1839203883,为了一观白面森面猴,2023/11/19,B2094253D76AA3F54898,118.8001681,32.09138949,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,中性,3,无情绪,亲子休闲娱乐类景区
4.97E+15,2134528800,跟妈妈一样喜欢长颈鹿??#带着边框一起拍# ，一直盯着看??,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,7,愉悦,亲子休闲娱乐类景区
4.97E+15,5209442551,分享图片,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,中性,0,无情绪,亲子休闲娱乐类景区
4.97E+15,6590202497,动物园里有什么,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,中性,0,无情绪,亲子休闲娱乐类景区
4.97E+15,6219824211,想鼠,2023/11/19,B2094252D46FA1FD4093,118.7968166,32.09368044,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,负面,6,悲伤,亲子休闲娱乐类景区
4.97E+15,5095797918,九九呀～,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,中性,2,无情绪,亲子休闲娱乐类景区
4.97E+15,3218490510,红山动物园值得我买年卡！,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,9,愉悦,亲子休闲娱乐类景区
4.97E+15,5093495345,??????,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,负面,7,烦躁,亲子休闲娱乐类景区
4.97E+15,7624726326,@马耳他水手_ [给你小心心][给你小心心],2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,7,愉悦,亲子休闲娱乐类景区
4.97E+15,6879349177,南京｜city walk,2023/11/19,B2094252D46FA1FD4093,118.7968166,32.09368044,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,中性,2,无情绪,亲子休闲娱乐类景区
4.97E+15,2910592887,想见的送物都看了，想盖的章也盖了，今日份打卡完成,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,7,愉悦,亲子休闲娱乐类景区
4.97E+15,7529656913,[抱一抱],2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,6,愉悦,亲子休闲娱乐类景区
4.97E+15,6021699005,动物园里有什么[打call][打call],2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,8,愉悦,亲子休闲娱乐类景区
4.97E+15,6171531540,南京红山动物园,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,中性,0,无情绪,亲子休闲娱乐类景区
4.97E+15,5583215770,很有收获??,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,7,愉悦,亲子休闲娱乐类景区
4.97E+15,3325427062,??秋末动物园??,2023/11/19,B2094252D26AA2FD4192,118.7966624,32.0932701,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,中性,3,怀旧,亲子休闲娱乐类景区
4.97E+15,5919491284,南京红山动物园还挺有性价比的，每个都去看了累死我了,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,7,愉悦,亲子休闲娱乐类景区
4.97E+15,5973046036,红山真的好用心在呵护宝贝们???????,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,9,愉悦,亲子休闲娱乐类景区
4.97E+15,2684009721,没有看到茉莉女士称重 豆库报吃[笑cry],2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,负面,4,失望,亲子休闲娱乐类景区
4.97E+15,7740502844,随时看??的快乐[哇]！,2023/11/19,B2094252D46FA1FD4093,118.7968166,32.09368044,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,9,愉悦,亲子休闲娱乐类景区
4.97E+15,7756067667,这么可爱 不要命啦,2023/11/19,B2094252D068AAF9499A,118.8004094,32.09334631,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,8,愉悦,亲子休闲娱乐类景区
4.97E+15,5249053946,遇到xjs了（不是,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,负面,3,烦躁,亲子休闲娱乐类景区
4.97E+15,6230481271,?? 开心~ @追风巷口丨鞠婧祎,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,9,愉悦,亲子休闲娱乐类景区
4.97E+15,3882933428,看！熊猫 ?? #随手拍##照片##摄影##南京红山动物园#,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,7,愉悦,亲子休闲娱乐类景区
4.97E+15,5529735018,愉快的一个周末[哇],2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,8,愉悦,亲子休闲娱乐类景区
4.97E+15,7623738847,十个勤天 鹭卓生日应援——南京红山动物园 用爱浇灌长出血肉?????? #种地吧##鹭卓1124生日快乐##鹭卓##十个勤天#  @种地吧鹭卓,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,9,愉悦,亲子休闲娱乐类景区
4.97E+15,2581885295,去动物园咯 观看进度10%,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,6,愉悦,亲子休闲娱乐类景区
4.97E+15,2370106737,南京顶流与老婆亲密互动??,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,7,愉悦,亲子休闲娱乐类景区
4.97E+15,1978095053,分享图片,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,中性,0,无情绪,亲子休闲娱乐类景区
4.97E+15,6583776325,好 好大的动物园,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,7,愉悦,亲子休闲娱乐类景区
4.97E+15,5837957484,[嘻嘻][赞]只要不写论文  就是好心情,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,8,愉悦,亲子休闲娱乐类景区
4.97E+15,6184980651,动物园里有什么,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,中性,0,无情绪,亲子休闲娱乐类景区
4.97E+15,7459028357,陈牧驰 cmc#驰点好的#  来红山动物园看飞飞咯 高大威猛又俊美[偷乐] 和@_在岛上见过你 一起替吃吃哥看了河马??  给陈牧驰 钱广军和殷郊宝宝带了??id[并不简单] @陈牧驰chen,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,8,愉悦,亲子休闲娱乐类景区
4.97E+15,6063050155,门票40 小老虎49，实在没忍住[笑cry]很多想买，49，39的，抢钱嘛,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,负面,7,烦躁,亲子休闲娱乐类景区
4.97E+15,3896850203,如同卡皮巴拉情绪稳定突然停滞。,2023/11/19,B2094253D76AA3F54898,118.8001681,32.09138949,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,负面,6,烦躁,亲子休闲娱乐类景区
4.97E+15,1975092800,红山森林动物园,2023/11/19,B2094252D46FA1FD4093,118.7968166,32.09368044,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,中性,3,无情绪,亲子休闲娱乐类景区
4.97E+15,6507221494,大饺子说话??,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,中性,0,无情绪,亲子休闲娱乐类景区
4.97E+15,7718832838,煤气罐,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,中性,0,无情绪,亲子休闲娱乐类景区
4.97E+15,2708890243,追男明星杜杜成功[好爱哦],2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,9,愉悦,亲子休闲娱乐类景区
4.97E+15,7382939912,刘恋报告[赢牛奶]胖胖今天没有拿屁股对着人,2023/11/19,B2094252D364A4FA449B,118.8016717,32.09436866,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,7,愉悦,亲子休闲娱乐类景区
4.97E+15,3943282161,走不动一点 能坐着不站着,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,负面,4,烦躁,亲子休闲娱乐类景区
4.97E+15,7602286991,有点美神降临那意思了,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,7,愉悦,亲子休闲娱乐类景区
4.97E+15,5417442098,好妖娆的睡姿,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,6,愉悦,亲子休闲娱乐类景区
4.97E+15,2504841062,南京行结束??,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,中性,2,无情绪,亲子休闲娱乐类景区
4.97E+15,1566899627,下次还来哦??,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,7,愉悦,亲子休闲娱乐类景区
4.97E+15,7106909437,大小熊猫好萌好可爱啊啊啊啊,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,9,愉悦,亲子休闲娱乐类景区
4.97E+15,1705300395,见到红山顶流男明星了,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,8,愉悦,亲子休闲娱乐类景区
4.97E+15,5267534062,人从众——看胖虎,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,负面,6,烦躁,亲子休闲娱乐类景区
4.97E+15,7499197709,?? ：????????··,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,中性,0,无情绪,亲子休闲娱乐类景区
4.97E+15,6597185694,#你好种地少年# 周年快乐,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,6,愉悦,亲子休闲娱乐类景区
4.97E+15,3944293233,可爱加倍！,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,9,愉悦,亲子休闲娱乐类景区
4.97E+15,2623079583,早上起来就是 我想去动物园 okok 下午又是红山动物园的干活[比耶],2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,7,愉悦,亲子休闲娱乐类景区
4.97E+15,5686471709,看了最喜欢的卡皮吧啦，还有巨丑的杜杜,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,负面,6,失望,亲子休闲娱乐类景区
4.97E+15,1801639074,终于看见红山顶流了[春游家族],2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,7,愉悦,亲子休闲娱乐类景区
4.97E+15,1648897224,11.19 下午 在红山动物园这个位置捡到一个相机 考拉馆出来 coco对面这个位置 当时旁边坐了一对小情侣 但是也不知道是不是他们丢的 等了一会儿 没人回来找 出门的时候游园驿站已经关门了 希?,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,中性,3,无情绪,亲子休闲娱乐类景区
4.97E+15,7309005205,[哇],2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,8,愉悦,亲子休闲娱乐类景区
4.97E+15,7450133399,于适yosh适界那么大,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,中性,0,无情绪,亲子休闲娱乐类景区
4.97E+15,2656394064,#随手拍# [doge][doge][春游家族][春游家族],2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,6,愉悦,亲子休闲娱乐类景区
4.97E+15,5905525632,分享图片,2023/11/19,B2094252D46FA1FD4093,118.7968166,32.09368044,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,中性,0,无情绪,亲子休闲娱乐类景区
4.97E+15,3250991404,是最喜欢的一家动物园！[送花花] 又吃席啦！[送花花],2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,9,愉悦,亲子休闲娱乐类景区
4.97E+15,2319642810,这么好的天气，（带着小特别）在动物园散步才是正经事[开学季],2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,8,愉悦,亲子休闲娱乐类景区
4.97E+15,7313940631,z~o~o[熊猫],2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,中性,0,无情绪,亲子休闲娱乐类景区
4.97E+15,6039060895,动物园里有什么 ????????????????,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,7,愉悦,亲子休闲娱乐类景区
4.97E+15,2370106737,今天听人说 当只马喽也蛮好 ?? 不行！我要当猫！??,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,6,愉悦,亲子休闲娱乐类景区
4.97E+15,5644228242,晕晕乎乎,2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,负面,6,烦躁,亲子休闲娱乐类景区
4.97E+15,1391161560,今天来动物园啦[抱一抱],2023/11/19,B2094757D068A7F8419A,118.7954698,32.09420758,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,7,愉悦,亲子休闲娱乐类景区
4.97E+15,1793444227,被可爱围绕的一天！！！！ 下次要一个人再来一次！！！[打call][打call],2023/11/19,B2094252D26AA3FB479C,118.7962415,32.09497778,03ff6e2ecd84c091bea24001,红山森林动物园,旅游景点,休闲娱乐类,自然生态类,4,亲子休闲娱乐类景区,20℃,5℃,晴,西南风 2级,正面,9,愉悦,亲子休闲娱乐类景区
