mid,userid,message,ts_created,poiid,lon,lat,uid,name,tag1,tag2,最高气温,最低气温,天气,风向
4969565412919420 ,3913407859 ,跑来跑去最后还是尝试了河豚??[色] 酒吧都好棒[泪]可惜没座位了 于是去玄武湖吹风[苦涩] 很多想说的都在酒里咽下去了[单身狗],2023/11/18,B2094757D068A4F84798,118.797506,32.08209811,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,15℃,5℃,晴,西南风 1级
4969567207557530 ,5947467127 ,江浙沪嗨嗨嗨第一站！南京！,2023/11/18,B2094254D56AA5FE4798,118.7881093,32.07418297,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,15℃,5℃,晴,西南风 1级
4969570361674890 ,6784885623 ,天气晴,2023/11/18,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,15℃,5℃,晴,西南风 1级
4969570809151820 ,5453437302 ,今天健身穿的像身手矫捷的贼,2023/11/18,B2094757D068A4F84798,118.797506,32.08209811,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,15℃,5℃,晴,西南风 1级
4969571166454880 ,7336679481 ,#南京#,2023/11/18,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,15℃,5℃,晴,西南风 1级
4969572031268850 ,5533273012 ,追风赶月别留情??,2023/11/18,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,15℃,5℃,晴,西南风 1级
4969573838750440 ,5162115788 ,保留ip,2023/11/18,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,15℃,5℃,晴,西南风 1级
4969574831233540 ,3212583292 ,今日份松弛时光??????,2023/11/18,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,15℃,5℃,晴,西南风 1级
4969576652607150 ,5653650961 ,在玄武湖追一场日落??,2023/11/18,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,15℃,5℃,晴,西南风 1级
4969578414474560 ,5628662571 ,就算被玄武湖的风吹的头疼 也是开心的疼～??,2023/11/19,B2094257D46EA5FC409A,118.7913356,32.06475565,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969578536632480 ,3539652642 ,南京喜事  千里自同风  在一个平常的周末见了很想见的朋友,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969578891577170 ,5662951788 ,这次日落,2023/11/19,B2094254DB6BABFF489C,118.788824,32.07994124,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969579833723020 ,7483646070 ,smile more：）,2023/11/19,B2094254D56AA5FE4798,118.7881093,32.07418297,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969582861223320 ,2616289505 ,再游玄武湖??,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969588665352540 ,3721713773 ,因为小猫收获了一个美好的周六,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969588954760190 ,3550172070 ,风大到吓人,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969597113992170 ,3845780975 ,好日子 宜嫁娶 恭喜小弟?? 记录下可爱的亲人们  有幸碰到了太多在南林看着我长大的教职工领导[举手] 最后感叹下 玄武湖真美！,2023/11/19,B2094254D56AA5FE4798,118.7881093,32.07418297,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969599328846110 ,5032245298 ,[亲亲],2023/11/19,B2094254D56AA5FE4798,118.7881093,32.07418297,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969601172769270 ,6629751998 ,11.17 上午 鸡鸣寺 玄武湖,2023/11/19,B2094254D56AA5FE4798,118.7881093,32.07418297,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969614975173880 ,1846331332 ,逛了一路 我一直在夸这绿植长得好哇 忍不住用手摸了一下 是真的[害羞],2023/11/19,B2094253D36AA5FA469E,118.8084836,32.06876915,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969646664975120 ,2119533151 ,南京#在我的城市旅行##发现极美南京#,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969651438354550 ,2119533151 ,南京#在我的城市旅行##发现极美南京#,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969694572839170 ,6484347741 ,分享图片,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969697475036340 ,7391638199 ,「南京·玄武湖」  玄武万顷映千秋 几度清浊几多愁 #南京旅行##金陵城事##玄武湖##玄武湖公园##随手拍##红米手机#手机摄影#爱上这座城#,2023/11/19,B209425CD66FA4FF4098,118.7941107,32.07228556,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969704290518380 ,7167137741 ,南京 玄武湖,2023/11/19,B2094254D56AA5FE4798,118.7881093,32.07418297,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969708015060830 ,1701408523 ,每周末的“梁洲合唱团”#合唱团#,2023/11/19,B2094254DB6BABFF489C,118.788824,32.07994124,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969722414369480 ,6612806981 ,昨日青空 #玄武湖的冬天#,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969724275327390 ,5948633209 ,隔壁??很应景??,2023/11/19,B2094257DA6DA7F5439F,118.8061931,32.06711069,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969734371018070 ,7090031143 ,出来玩玩,2023/11/19,B2094553DB6BA6FD459B,118.795181,32.07895469,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969738673588420 ,5469374016 ,梁田的叨叨日记 喜欢一些大自然,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969739631727790 ,7443381557 ,必备环节到了：去公园散步、在公路骑行(^.^),2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969746039832980 ,3034680574 ,#旅行日记#   腿走断的18号,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969746803722310 ,2663304415 ,近期碎片??,2023/11/19,B2094757D068A4F84798,118.797506,32.08209811,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969746850383670 ,7718974145 ,游船[开学季],2023/11/19,B2094254D56AA5FE4798,118.7881093,32.07418297,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969752700912010 ,7852972051 ,#随手拍#,2023/11/19,B2094254D56AA5FE4798,118.7881093,32.07418297,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969753762071260 ,1392912680 ,[抱一抱]美鼠#泽泽称赞#,2023/11/19,B2094757D06AA6FF459E,118.804824,32.07196034,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969754609060730 ,5622049507 ,微风 柳树 日落,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969760549243150 ,1782505372 ,快闪闪现?? 周末悠闲生活?? i'm in nanjing ??,2023/11/19,B2094254D56AA5FE4798,118.7881093,32.07418297,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969764193569370 ,6507212250 ,#一张图证明我来过这里#,2023/11/19,B2094254D56AA5FE4798,118.7881093,32.07418297,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969765611506510 ,1343701937 ,照片有限 快乐??无限??,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969767893206860 ,5283852820 ,初冬的玄武湖， 风有了寒意， 阳光很温暖。 我以为秋已离去， 原来他并未走远， 还在色彩斑斓中流连。 #100个冬日限定美景#,2023/11/19,B2094254D56AA5FE4798,118.7881093,32.07418297,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969769213103430 ,2550055727 ,银杏之秋?? [哇],2023/11/19,B2094254DB6BABFF489C,118.788824,32.07994124,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969772057107020 ,2134894933 ,??,2023/11/19,B209425CD06BA1FC4198,118.8088012,32.06927483,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969773291277430 ,1864728431 ,带着微博去旅行#生活碎片##运动就是坚持#  玄武湖，位于江苏省南京市玄武区，是江南地区最大的城内公园，也是中国最大的皇家园林湖泊、仅存的江南皇家园林，被誉为“金陵明珠”，又称??,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969774879608160 ,5978959332 ,抓住深秋的尾巴?? 玄武湖的风景真是百看不厌，一年四季都要去散散步。中午阳光耀眼，温暖舒适。傍晚落日余晖，光线温柔。梁洲的这段路游人相对较少，两旁高大的梧桐树和银杏树??叶??,2023/11/19,B2094254DB6BABFF489C,118.788824,32.07994124,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969776854074620 ,5752415700 ,不愧是江南皇家园林，青山绿水红枫银杏，是五彩斑斓的秋日盛景啊～,2023/11/19,B2094254D56AA5FE4798,118.7881093,32.07418297,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969783013413390 ,7380825195 ,分享图片,2023/11/19,B2094757D068A4F84798,118.797506,32.08209811,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969783102276260 ,1903744227 ,先走了，下次来希望已经上了录取榜[doge][doge],2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969786283131470 ,1854489281 ,玄武湖波光粼粼的蓝 可以治愈一切? 好天气和好心情绝配,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969786284968500 ,5679473470 ,邀你一起湖边晒太阳,2023/11/19,B2094757D068A4F84798,118.797506,32.08209811,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969789569108900 ,3198511065 ,昨天暴走带娃，今天躺式带娃 放学直接接到玄武湖，吃饭都香了 她在玩，我们躺着睡觉就行[哈哈],2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969790231282660 ,6573883639 ,分享图片,2023/11/19,B2094254D56AA5FE4798,118.7881093,32.07418297,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969793402175930 ,6232570178 ,春山碧树秋重绿，大家都有在好好感受秋天[微风],2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969795053162840 ,2176003601 ,有狗了[酷],2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969795169029170 ,5819317980 ,准备返程啦，南京天气超级棒，下次再来吃吃喝喝,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969798243189840 ,6467219260 ,下午晒晒太阳还是蛮惬意的[老师夸夸],2023/11/19,B2094757D068A4F84798,118.797506,32.08209811,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969798564844790 ,3293932711 ,#一张图证明我来过这里# [二哈],2023/11/19,B2094254D56AA5FE4798,118.7881093,32.07418297,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969801547515400 ,3463678442 ,没什么比放自由活动，我去星巴克喝咖啡更让人欢喜得了。不过玄武湖还是挺美的~,2023/11/19,B2094254D56AA5FE4798,118.7881093,32.07418297,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969803026795080 ,6296248921 ,温柔懒懒的风,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969804794693870 ,7633996902 ,??,2023/11/19,B2094254D56AA5FE4798,118.7881093,32.07418297,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969806614235900 ,3199696260 ,玄武湖阳光正好,2023/11/19,B2094254D56AA5FE4798,118.7881093,32.07418297,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969806826571320 ,7024064280 ,明天不吃了,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969807241807600 ,5834169388 ,今日份历练??《优衣库男模勇闯相亲角》  相亲角的老师傅真的好热情 [打call] 路过看一眼95后小姐姐相亲资料被揪着问了好几遍多大年纪[兔子]哈哈哈 孩子还小 想自己谈??,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969809115352350 ,3479733013 ,你说最好的人会到身边，此刻我也这样想～ 大概经历过异地恋的人会更能get到吧,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969809872688060 ,2321818103 ,追寻??而来,2023/11/19,B2094757D06AA6FF459E,118.804824,32.07196034,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969810543773720 ,3200338895 ,分享视频,2023/11/19,B2094757D068A4F84798,118.797506,32.08209811,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969814067511780 ,2467976535 ,波光粼粼 杨柳青青 相亲一角,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969816000824990 ,1854489281 ,热爱可抵岁月漫长?,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969816633904590 ,5034843183 ,骗到了一件衣服[爱慕],2023/11/19,B2094757D068A4F84798,118.797506,32.08209811,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969817984731870 ,6054852662 ,周末over[单身狗],2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969818601556430 ,7732035105 ,此刻   幸福的想要死掉   一个人躺在玄武湖旁的草地上晒太阳   晒得身上暖洋洋的  听风听鸟叫  与大自然亲密接触感受独特的生命力,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969819394016690 ,3896334803 ,在路上,2023/11/19,B2094254D56AA5FE4798,118.7881093,32.07418297,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969819862731200 ,1768235882 ,玄武湖等日落??,2023/11/19,B2094254D56AA5FE4798,118.7881093,32.07418297,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969820037055470 ,5860537827 ,真是一场酣畅领域的晒太阳啊,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969820182548070 ,6285116516 ,风和日丽[老师爱你],2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969821710844430 ,6365745128 ,梧桐太美了～,2023/11/19,B2094254D56AA5FE4798,118.7881093,32.07418297,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969822693624480 ,7132636280 ,离宁倒计时两小时，享受最后的慢生活??,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969823818744240 ,7825989898 ,我来一下,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969823952961850 ,6330313617 ,尊嘟假嘟[哆啦a梦吃惊],2023/11/19,B2094254D56AA5FE4798,118.7881093,32.07418297,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969824943603800 ,1841649455 ,银杏没黄，水杉未红。 玄武湖刷步的固定项目。,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969826326151710 ,7371010609 ,周末陪老父亲玄武湖晒太阳#十里长堤##情侣园#南京,2023/11/19,B2094254D56AA5FE4798,118.7881093,32.07418297,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969826470855080 ,2349236717 ,晒太阳太舒服了,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969826904705910 ,2176924140 ,分享图片,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969827523891950 ,5428164752 ,啊啊啊啊今天天气好好呀,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969827569764180 ,1968908191 ,???ˊ? | ????????????  不会有人看出来偷穿了妈咪的工作服吧[开学季]  （ccd好??哇 现在几多钱了想入[单身狗],2023/11/19,B2094253D369A1F9499C,118.8047729,32.07183422,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969828756751060 ,6810390671 ,南京很好，回上海了??,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969831171883770 ,1964621945 ,今天的玄武湖怎么好看成这样！ 坐了观鸟专线，相机拍到好多好看的鸭鸭,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969831229294280 ,6851668929 ,日出,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969831424856910 ,6326225171 ,分享图片,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969833075838270 ,6580804922 ,??,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969833624240890 ,1597806267 ,真的很难拒绝先锋情怀?? ———“大地上的异乡者” 这句slogan 真的太戳我了…  会在不同的时间爱上玄武湖 每次逛都有不同的风景?? 好像突然明白曾经背的那句： 四时之景不同，乐亦无穷?,2023/11/19,B209425CD169A2FB419B,118.787993,32.07641528,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969834131496010 ,2115297043 ,来爸妈三十年前度蜜月的地方走一走[开学季],2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969835385586020 ,7682749878 ,今晚多了个伤心人,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969836398251940 ,2249560792 ,今天阳光[太阳]真的好好 玄武湖梁洲银杏大道 银杏都没有黄?? 第一次去鸡鸣寺 真的是一个很出片的寺庙 希望许的愿可以实现[锦鲤],2023/11/19,B2094254DB6BABFF489C,118.788824,32.07994124,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969837438176930 ,1628336667 ,#微博视频社区原创投稿#周末傍晚玄武湖公园一角,2023/11/19,B2094254D56AA5FE4798,118.7881093,32.07418297,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969837462815850 ,5699772733 ,把身体照顾好，把喜欢的事做好， 把重要的人待好，你要的一切都在路上。,2023/11/19,B2094757D06AA6FF459E,118.804824,32.07196034,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969837492961790 ,6571645717 ,玄武湖永远逛不腻捏,2023/11/19,B2094254D56AA5FE4798,118.7881093,32.07418297,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969837673319360 ,2077368731 ,深秋暖阳 玄武湖边 枫叶红了 银杏黄了 最美的季节????[心]～  ps：将低碳出行进行到底的周末小trip，两个人只背个帆布包带些必需品，火车站沿湖蹓跶到酒店……是到了做减法的阶段了。 #??,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969837908986710 ,7527157864 ,分享图片,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969839472415210 ,6003711054 ,法硕李彬,2023/11/19,B2094757D068A4F84798,118.797506,32.08209811,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969841099277640 ,7793503626 ,天天熬夜 累[跪了] 外出全是疲惫 精神本来是亢奋的，只是眼睛难受 现在腰酸背痛脚疼眼睛酸涩  拍到了一个爱心（檀老师版哦,2023/11/19,B2094254D56AA5FE4798,118.7881093,32.07418297,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969841221436840 ,5842638252 ,橘子日落??,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969842685511570 ,1865317277 ,傍晚的玄武湖真美呀,2023/11/19,B2094757D068A4F84798,118.797506,32.08209811,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969843129589430 ,5378361781 ,永远热爱南京,2023/11/19,B2094254D56AA5FE4798,118.7881093,32.07418297,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969843793072620 ,5355199021 ,今天幸福感最高的时刻,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969844327842950 ,5578272173 ,??????,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969845566215870 ,3216625967 ,不负秋色,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969848099572440 ,7554617573 ,辣油甩放的鸭血粉丝很香[色] 落日下到紫峰大厦和南京站很美[互粉] 南京博物院真的很大，根本逛不完[并不简单],2023/11/19,B2094757D068A4F84798,118.797506,32.08209811,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969848113466930 ,7476320070 ,冬日午后暖阳,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969848601844210 ,5845220030 ,逛公园喽,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
4969850136956300 ,5480478195 ,跟风来一杯,2023/11/19,B2094757D06FA2F94398,118.7887104,32.0735727,6265d58ddc79ad61df1e5286,玄武湖公园,旅游景点,公园,20℃,5℃,晴,西南风 2级
